id,noise,fiber,,rawPath,channel,sizeX,sizeY,sizeX_nm,sizeY_nm,user,imPath
3950,,,,Data/capture/Ian/2015-08-21 P2 with alumina/UV_80%_PET_Top_5um.002,AmplitudeError,512,512,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3950.tif
3951,,,,Data/capture/Ian/2015-08-21 P2 with alumina/UV_80%_PET_Top_5um.002,Phase,512,512,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3951.tif
3952,,,,Data/capture/Ian/2015-09-02 P2 sonic EtObenzene/090215-NOsonic-NO-EtObenzene.000,Height,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3952.tif
3953,,,,Data/capture/Ian/2015-09-02 P2 sonic EtObenzene/090215-NOsonic-NO-EtObenzene.000,AmplitudeError,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3953.tif
3954,,,,Data/capture/Ian/2015-09-02 P2 sonic EtObenzene/090215-NOsonic-NO-EtObenzene.000,Phase,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3954.tif
3955,,,,Data/capture/Ian/2015-09-02 P2 sonic EtObenzene/090215-sonic-EtObenzene.002,Height,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3955.tif
3956,,,,Data/capture/Ian/2015-09-02 P2 sonic EtObenzene/090215-sonic-EtObenzene.002,AmplitudeError,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3956.tif
3957,,,,Data/capture/Ian/2015-09-02 P2 sonic EtObenzene/090215-sonic-EtObenzene.002,Phase,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3957.tif
3958,,,,Data/capture/Ian/2015-09-02 P2 sonic EtObenzene/090215-sonic-EtObenzene.003,Height,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3958.tif
3959,,,,Data/capture/Ian/2015-09-02 P2 sonic EtObenzene/090215-sonic-EtObenzene.003,AmplitudeError,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3959.tif
3960,,,,Data/capture/Ian/2015-09-02 P2 sonic EtObenzene/090215-sonic-EtObenzene.003,Phase,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3960.tif
3961,,,,Data/capture/Ian/2015-09-02 P2 sonic EtObenzene/090215-sonic-EtObenzene.004,Height,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3961.tif
3962,,,,Data/capture/Ian/2015-09-02 P2 sonic EtObenzene/090215-sonic-EtObenzene.004,AmplitudeError,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3962.tif
3963,,,,Data/capture/Ian/2015-09-02 P2 sonic EtObenzene/090215-sonic-EtObenzene.004,Phase,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3963.tif
3964,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP CF solution.000,ZSensor,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3964.tif
3965,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP CF solution.000,AmplitudeError,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3965.tif
3966,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP CF solution.000,Phase,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3966.tif
3967,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP CF solution.001,ZSensor,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3967.tif
3968,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP CF solution.001,AmplitudeError,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3968.tif
3969,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP CF solution.001,Phase,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3969.tif
3970,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP CF solution.002,ZSensor,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3970.tif
3971,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP CF solution.002,AmplitudeError,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3971.tif
3972,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP CF solution.002,Phase,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3972.tif
3973,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP CF solution.003,ZSensor,256,256,1000,1000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3973.tif
3974,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP CF solution.003,AmplitudeError,256,256,1000,1000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3974.tif
3975,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP CF solution.003,Phase,256,256,1000,1000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3975.tif
3976,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.004,ZSensor,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3976.tif
3977,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.004,AmplitudeError,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3977.tif
3978,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.004,Phase,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3978.tif
3979,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.005,ZSensor,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3979.tif
3980,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.005,AmplitudeError,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3980.tif
3981,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.005,Phase,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3981.tif
3982,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.006,ZSensor,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3982.tif
3983,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.006,AmplitudeError,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3983.tif
3984,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.006,Phase,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3984.tif
3985,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.007,ZSensor,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3985.tif
3986,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.007,AmplitudeError,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3986.tif
3987,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.007,Phase,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3987.tif
3988,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.008,ZSensor,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3988.tif
3989,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.008,AmplitudeError,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3989.tif
3990,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.008,Phase,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3990.tif
3991,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.009,ZSensor,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3991.tif
3992,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.009,AmplitudeError,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3992.tif
3993,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.009,Phase,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3993.tif
3994,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.010,ZSensor,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3994.tif
3995,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.010,AmplitudeError,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3995.tif
3996,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.010,Phase,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3996.tif
3997,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.011,ZSensor,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3997.tif
3998,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.011,AmplitudeError,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3998.tif
3999,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/2-DPP TCE solution.011,Phase,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/3999.tif
4000,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.000,ZSensor,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4000.tif
4001,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.000,AmplitudeError,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4001.tif
4002,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.000,Phase,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4002.tif
4003,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.001,ZSensor,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4003.tif
4004,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.001,AmplitudeError,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4004.tif
4005,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.001,Phase,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4005.tif
4006,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.002,ZSensor,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4006.tif
4007,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.002,AmplitudeError,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4007.tif
4008,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.002,Phase,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4008.tif
4009,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.003,ZSensor,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4009.tif
4010,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.003,AmplitudeError,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4010.tif
4011,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.003,Phase,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4011.tif
4012,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.004,ZSensor,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4012.tif
4013,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.004,AmplitudeError,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4013.tif
4014,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.004,Phase,256,256,500,500,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4014.tif
4015,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.005,ZSensor,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4015.tif
4016,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.005,AmplitudeError,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4016.tif
4017,,,,Data/capture/Ian/2015-09-15 P3HT and P2 with SWCNT dropcast/P3HT.005,Phase,256,256,5000,5000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4017.tif
4018,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/IV-P3HT.000,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4018.tif
4019,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/IV-P3HT.000,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4019.tif
4020,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/IV-P3HT.000,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4020.tif
4021,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/IV-P3HT.001,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4021.tif
4022,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/IV-P3HT.001,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4022.tif
4023,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/IV-P3HT.001,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4023.tif
4024,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/IX-DPP+with CNT-TCE.001,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4024.tif
4025,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/IX-DPP+with CNT-TCE.001,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4025.tif
4026,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/IX-DPP+with CNT-TCE.001,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4026.tif
4027,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/V-DPP-CF.000,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4027.tif
4028,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/V-DPP-CF.000,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4028.tif
4029,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/V-DPP-CF.000,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4029.tif
4030,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.000,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4030.tif
4031,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.000,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4031.tif
4032,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.000,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4032.tif
4033,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.001,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4033.tif
4034,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.001,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4034.tif
4035,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.001,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4035.tif
4036,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.002,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4036.tif
4037,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.002,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4037.tif
4038,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.002,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4038.tif
4039,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.003,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4039.tif
4040,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.003,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4040.tif
4041,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.003,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4041.tif
4042,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.004,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4042.tif
4043,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.004,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4043.tif
4044,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.004,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4044.tif
4045,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.005,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4045.tif
4046,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.005,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4046.tif
4047,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.005,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4047.tif
4048,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.006,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4048.tif
4049,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.006,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4049.tif
4050,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+CNT-TCE.006,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4050.tif
4051,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+with CNT-TCE.000,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4051.tif
4052,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+with CNT-TCE.000,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4052.tif
4053,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+with CNT-TCE.000,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4053.tif
4054,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+with CNT-TCE.001,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4054.tif
4055,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+with CNT-TCE.001,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4055.tif
4056,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+with CNT-TCE.001,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4056.tif
4057,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+with CNT-TCE.002,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4057.tif
4058,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+with CNT-TCE.002,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4058.tif
4059,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+with CNT-TCE.002,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4059.tif
4060,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+with CNT-TCE.003,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4060.tif
4061,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+with CNT-TCE.003,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4061.tif
4062,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-DPP+with CNT-TCE.003,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4062.tif
4063,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.000,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4063.tif
4064,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.000,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4064.tif
4065,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.000,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4065.tif
4066,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.001,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4066.tif
4067,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.001,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4067.tif
4068,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.001,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4068.tif
4069,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.002,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4069.tif
4070,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.002,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4070.tif
4071,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.002,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4071.tif
4072,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.003,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4072.tif
4073,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.003,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4073.tif
4074,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.003,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4074.tif
4075,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.004,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4075.tif
4076,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.004,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4076.tif
4077,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VII-P3HT+CNT.004,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4077.tif
4078,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VIII-DPP+with CNT-TCE.004,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4078.tif
4079,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VIII-DPP+with CNT-TCE.004,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4079.tif
4080,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VIII-DPP+with CNT-TCE.004,Phase,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4080.tif
4081,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VIII-DPP+with CNT-TCE.005,ZSensor,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4081.tif
4082,,,,Data/capture/Ian/2015-09-17 P3HT and P2 with SWCNT blade coated/VIII-DPP+with CNT-TCE.005,AmplitudeError,256,256,2000,2000,Ian,/Users/Imperssonator/CC/uhcs/data/afm/4082.tif
