id,id,noise,fiber,rawPath,channel,sizeX,sizeY,sizeX_nm,sizeY_nm,user,imPath
765,765,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_10%_1.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/765.tif
766,766,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_10%_1.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/766.tif
767,767,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_10%_1.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/767.tif
768,768,n,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_15%_1.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/768.tif
769,769,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_15%_1.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/769.tif
770,770,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_15%_1.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/770.tif
771,771,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_20%_1.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/771.tif
772,772,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_20%_1.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/772.tif
773,773,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_20%_1.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/773.tif
774,774,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_5%_1.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/774.tif
775,775,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_5%_1.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/775.tif
776,776,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_5%_1.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/776.tif
777,777,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_Prst_1(2).000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/777.tif
778,778,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_Prst_1(2).000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/778.tif
779,779,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_Prst_1(2).000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/779.tif
780,780,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_Prst_1.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/780.tif
781,781,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_Prst_1.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/781.tif
782,782,n,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_Prst_1.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/782.tif
783,783,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_Prst_2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/783.tif
784,784,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_Prst_2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/784.tif
785,785,c,n,Data/capture/Dalsu/11-19-2013/Bad Tip/CB_Prst_2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/785.tif
786,786,n,n,Data/capture/Dalsu/11-19-2013/B11-90_5um.001,Height,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/786.tif
787,787,n,n,Data/capture/Dalsu/11-19-2013/B11-90_5um.001,AmplitudeError,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/787.tif
788,788,c,n,Data/capture/Dalsu/11-19-2013/B11-90_5um.001,Phase,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/788.tif
789,789,n,n,Data/capture/Dalsu/11-19-2013/B11-90_5um.002,Height,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/789.tif
790,790,n,n,Data/capture/Dalsu/11-19-2013/B11-90_5um.002,AmplitudeError,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/790.tif
791,791,c,n,Data/capture/Dalsu/11-19-2013/B11-90_5um.002,Phase,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/791.tif
792,792,c,n,Data/capture/Dalsu/11-19-2013/CB_20%_1.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/792.tif
793,793,c,n,Data/capture/Dalsu/11-19-2013/CB_20%_1.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/793.tif
794,794,c,n,Data/capture/Dalsu/11-19-2013/CB_20%_1.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/794.tif
795,795,c,n,Data/capture/Dalsu/11-19-2013/CB_30%_1.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/795.tif
796,796,c,n,Data/capture/Dalsu/11-19-2013/CB_30%_1.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/796.tif
797,797,c,n,Data/capture/Dalsu/11-19-2013/CB_30%_1.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/797.tif
798,798,c,n,Data/capture/Dalsu/11-19-2013/CB_40%_1.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/798.tif
799,799,c,n,Data/capture/Dalsu/11-19-2013/CB_40%_1.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/799.tif
800,800,c,n,Data/capture/Dalsu/11-19-2013/CB_40%_1.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/800.tif
801,801,c,n,Data/capture/Dalsu/11-25-2013/NSC-14(New)/CB_0%_2min.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/801.tif
802,802,c,n,Data/capture/Dalsu/11-25-2013/NSC-14(New)/CB_0%_2min.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/802.tif
803,803,c,n,Data/capture/Dalsu/11-25-2013/NSC-14(New)/CB_0%_2min.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/803.tif
804,804,c,n,Data/capture/Dalsu/11-25-2013/NSC-14(New)/CF_10%_0min.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/804.tif
805,805,c,n,Data/capture/Dalsu/11-25-2013/NSC-14(New)/CF_10%_0min.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/805.tif
806,806,c,n,Data/capture/Dalsu/11-25-2013/NSC-14(New)/CF_10%_0min.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/806.tif
807,807,n,n,Data/capture/Dalsu/11-25-2013/NSC-14(New)/CF_10%_1min.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/807.tif
808,808,c,n,Data/capture/Dalsu/11-25-2013/NSC-14(New)/CF_10%_1min.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/808.tif
809,809,c,n,Data/capture/Dalsu/11-25-2013/NSC-14(New)/CF_10%_1min.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/809.tif
810,810,c,n,Data/capture/Dalsu/11-25-2013/NSC-14(New)/CF_10%_3min.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/810.tif
811,811,n,n,Data/capture/Dalsu/11-25-2013/NSC-14(New)/CF_10%_3min.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/811.tif
812,812,c,n,Data/capture/Dalsu/11-25-2013/NSC-14(New)/CF_10%_3min.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/812.tif
813,813,c,n,Data/capture/Dalsu/11-25-2013/CF_10%_0min.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/813.tif
814,814,c,n,Data/capture/Dalsu/11-25-2013/CF_10%_0min.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/814.tif
815,815,c,n,Data/capture/Dalsu/11-25-2013/CF_10%_0min.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/815.tif
816,816,n,n,Data/capture/Dalsu/11-25-2013/CF_10%_1min.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/816.tif
817,817,c,n,Data/capture/Dalsu/11-25-2013/CF_10%_1min.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/817.tif
818,818,c,n,Data/capture/Dalsu/11-25-2013/CF_10%_1min.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/818.tif
819,819,c,n,Data/capture/Dalsu/11-25-2013/CF_10%_3min.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/819.tif
820,820,c,n,Data/capture/Dalsu/11-25-2013/CF_10%_3min.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/820.tif
821,821,c,n,Data/capture/Dalsu/11-25-2013/CF_10%_3min.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/821.tif
822,822,c,n,Data/capture/Dalsu/12-02-2014/150um_old.000,Height,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/822.tif
823,823,c,n,Data/capture/Dalsu/12-02-2014/150um_old.000,AmplitudeError,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/823.tif
824,824,n,f,Data/capture/Dalsu/12-02-2014/150um_old.000,Phase,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/824.tif
825,825,n,n,Data/capture/Dalsu/12-02-2014/150um_old_2.000,Height,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/825.tif
826,826,c,n,Data/capture/Dalsu/12-02-2014/150um_old_2.000,AmplitudeError,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/826.tif
827,827,c,f,Data/capture/Dalsu/12-02-2014/150um_old_2.000,Phase,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/827.tif
828,828,c,n,Data/capture/Dalsu/12-02-2014/CB.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/828.tif
829,829,c,n,Data/capture/Dalsu/12-02-2014/CB.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/829.tif
830,830,c,f,Data/capture/Dalsu/12-02-2014/CB.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/830.tif
831,831,c,n,Data/capture/Dalsu/12-02-2014/CB_son.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/831.tif
832,832,c,n,Data/capture/Dalsu/12-02-2014/CB_son.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/832.tif
833,833,n,f,Data/capture/Dalsu/12-02-2014/CB_son.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/833.tif
834,834,c,n,Data/capture/Dalsu/12-02-2014/CHCl3.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/834.tif
835,835,c,n,Data/capture/Dalsu/12-02-2014/CHCl3.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/835.tif
836,836,c,f,Data/capture/Dalsu/12-02-2014/CHCl3.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/836.tif
837,837,c,n,Data/capture/Dalsu/12-02-2014/CHCl3_Son.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/837.tif
838,838,c,n,Data/capture/Dalsu/12-02-2014/CHCl3_Son.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/838.tif
839,839,n,f,Data/capture/Dalsu/12-02-2014/CHCl3_Son.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/839.tif
840,840,n,n,Data/capture/Dalsu/12-02-2014/CS2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/840.tif
841,841,c,n,Data/capture/Dalsu/12-02-2014/CS2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/841.tif
842,842,c,f,Data/capture/Dalsu/12-02-2014/CS2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/842.tif
843,843,c,n,Data/capture/Dalsu/12-02-2014/CS2_son.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/843.tif
844,844,c,n,Data/capture/Dalsu/12-02-2014/CS2_son.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/844.tif
845,845,c,f,Data/capture/Dalsu/12-02-2014/CS2_son.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/845.tif
846,846,c,n,Data/capture/Dalsu/12-02-2014/DCB.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/846.tif
847,847,c,n,Data/capture/Dalsu/12-02-2014/DCB.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/847.tif
848,848,n,f,Data/capture/Dalsu/12-02-2014/DCB.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/848.tif
849,849,c,n,Data/capture/Dalsu/12-02-2014/DCB_son.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/849.tif
850,850,c,n,Data/capture/Dalsu/12-02-2014/DCB_son.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/850.tif
851,851,c,f,Data/capture/Dalsu/12-02-2014/DCB_son.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/851.tif
852,852,n,n,Data/capture/Dalsu/12-02-2014/TCE.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/852.tif
853,853,c,n,Data/capture/Dalsu/12-02-2014/TCE.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/853.tif
854,854,n,f,Data/capture/Dalsu/12-02-2014/TCE.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/854.tif
855,855,c,n,Data/capture/Dalsu/12-02-2014/TCE_son.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/855.tif
856,856,c,n,Data/capture/Dalsu/12-02-2014/TCE_son.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/856.tif
857,857,c,f,Data/capture/Dalsu/12-02-2014/TCE_son.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/857.tif
858,858,c,n,Data/capture/Dalsu/12-10-2013/10%_2min.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/858.tif
859,859,c,n,Data/capture/Dalsu/12-10-2013/10%_2min.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/859.tif
860,860,c,f,Data/capture/Dalsu/12-10-2013/10%_2min.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/860.tif
861,861,c,n,Data/capture/Dalsu/12-10-2013/10%_2min_2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/861.tif
862,862,c,n,Data/capture/Dalsu/12-10-2013/10%_2min_2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/862.tif
863,863,c,f,Data/capture/Dalsu/12-10-2013/10%_2min_2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/863.tif
864,864,c,n,Data/capture/Dalsu/12-10-2013/10%_2min_2_2_L2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/864.tif
865,865,c,n,Data/capture/Dalsu/12-10-2013/10%_2min_2_2_L2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/865.tif
866,866,c,f,Data/capture/Dalsu/12-10-2013/10%_2min_2_2_L2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/866.tif
867,867,c,n,Data/capture/Dalsu/12-10-2013/10%_2min_2_2_NL.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/867.tif
868,868,c,n,Data/capture/Dalsu/12-10-2013/10%_2min_2_2_NL.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/868.tif
869,869,c,f,Data/capture/Dalsu/12-10-2013/10%_2min_2_2_NL.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/869.tif
870,870,c,n,Data/capture/Dalsu/12-10-2013/10%_2min_2_2_NL2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/870.tif
871,871,c,n,Data/capture/Dalsu/12-10-2013/10%_2min_2_2_NL2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/871.tif
872,872,c,f,Data/capture/Dalsu/12-10-2013/10%_2min_2_2_NL2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/872.tif
873,873,c,n,Data/capture/Dalsu/12-10-2013/10%_2min_2_2_NL2_2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/873.tif
874,874,c,n,Data/capture/Dalsu/12-10-2013/10%_2min_2_2_NL2_2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/874.tif
875,875,c,f,Data/capture/Dalsu/12-10-2013/10%_2min_2_2_NL2_2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/875.tif
876,876,c,n,Data/capture/Dalsu/12-10-2013/20%_2min_L.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/876.tif
877,877,c,n,Data/capture/Dalsu/12-10-2013/20%_2min_L.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/877.tif
878,878,c,f,Data/capture/Dalsu/12-10-2013/20%_2min_L.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/878.tif
879,879,c,n,Data/capture/Dalsu/12-10-2013/20%_2min_L2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/879.tif
880,880,c,n,Data/capture/Dalsu/12-10-2013/20%_2min_L2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/880.tif
881,881,c,f,Data/capture/Dalsu/12-10-2013/20%_2min_L2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/881.tif
882,882,c,n,Data/capture/Dalsu/12-10-2013/20%_2min_NL.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/882.tif
883,883,c,n,Data/capture/Dalsu/12-10-2013/20%_2min_NL.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/883.tif
884,884,c,f,Data/capture/Dalsu/12-10-2013/20%_2min_NL.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/884.tif
885,885,c,n,Data/capture/Dalsu/12-10-2013/25%_2min_L2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/885.tif
886,886,c,n,Data/capture/Dalsu/12-10-2013/25%_2min_L2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/886.tif
887,887,c,n,Data/capture/Dalsu/12-10-2013/25%_2min_L2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/887.tif
888,888,c,n,Data/capture/Dalsu/12-10-2013/25%_2min_L2_5um.000,Height,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/888.tif
889,889,c,n,Data/capture/Dalsu/12-10-2013/25%_2min_L2_5um.000,AmplitudeError,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/889.tif
890,890,c,f,Data/capture/Dalsu/12-10-2013/25%_2min_L2_5um.000,Phase,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/890.tif
891,891,c,n,Data/capture/Dalsu/12-10-2013/25%_2min_NL2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/891.tif
892,892,c,n,Data/capture/Dalsu/12-10-2013/25%_2min_NL2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/892.tif
893,893,c,f,Data/capture/Dalsu/12-10-2013/25%_2min_NL2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/893.tif
894,894,c,n,Data/capture/Dalsu/12-10-2013/25%_2min_NL2_5um.000,Height,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/894.tif
895,895,c,n,Data/capture/Dalsu/12-10-2013/25%_2min_NL2_5um.000,AmplitudeError,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/895.tif
896,896,c,f,Data/capture/Dalsu/12-10-2013/25%_2min_NL2_5um.000,Phase,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/896.tif
897,897,c,n,Data/capture/Dalsu/12-10-2013/30%_2min_NL2.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/897.tif
898,898,c,n,Data/capture/Dalsu/12-10-2013/30%_2min_NL2.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/898.tif
899,899,c,f,Data/capture/Dalsu/12-10-2013/30%_2min_NL2.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/899.tif
900,900,c,n,Data/capture/Dalsu/12-10-2013/CB.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/900.tif
901,901,c,n,Data/capture/Dalsu/12-10-2013/CB.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/901.tif
902,902,c,n,Data/capture/Dalsu/12-10-2013/CB.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/902.tif
903,903,c,n,Data/capture/Dalsu/12-10-2013/CB_S.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/903.tif
904,904,c,n,Data/capture/Dalsu/12-10-2013/CB_S.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/904.tif
905,905,c,n,Data/capture/Dalsu/12-10-2013/CB_S.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/905.tif
906,906,c,n,Data/capture/Dalsu/12-10-2013/CB_S_5um.000,Height,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/906.tif
907,907,c,n,Data/capture/Dalsu/12-10-2013/CB_S_5um.000,AmplitudeError,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/907.tif
908,908,n,n,Data/capture/Dalsu/12-10-2013/CB_S_5um.000,Phase,256,256,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/908.tif
909,909,n,n,Data/capture/Dalsu/12-10-2014/PB4-1_10um.000,Height,512,512,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/909.tif
910,910,c,n,Data/capture/Dalsu/12-10-2014/PB4-1_10um.000,AmplitudeError,512,512,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/910.tif
911,911,n,n,Data/capture/Dalsu/12-10-2014/PB4-1_10um.000,Phase,512,512,10000,10000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/911.tif
912,912,n,n,Data/capture/Dalsu/12-10-2014/PB4-1_2um.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/912.tif
913,913,c,n,Data/capture/Dalsu/12-10-2014/PB4-1_2um.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/913.tif
914,914,n,n,Data/capture/Dalsu/12-10-2014/PB4-1_2um.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/914.tif
915,915,n,n,Data/capture/Dalsu/12-10-2014/PB4-1_2um_R.000,Height,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/915.tif
916,916,c,n,Data/capture/Dalsu/12-10-2014/PB4-1_2um_R.000,AmplitudeError,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/916.tif
917,917,n,n,Data/capture/Dalsu/12-10-2014/PB4-1_2um_R.000,Phase,256,256,2000,2000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/917.tif
918,918,n,n,Data/capture/Dalsu/12-10-2014/PB4-1_5um.000,Height,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/918.tif
919,919,c,n,Data/capture/Dalsu/12-10-2014/PB4-1_5um.000,AmplitudeError,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/919.tif
920,920,n,n,Data/capture/Dalsu/12-10-2014/PB4-1_5um.000,Phase,512,512,5000,5000,Dalsu,/Users/Imperssonator/CC/uhcs/data/afm/920.tif
